seed,episode,policy,reward,Synthetic Cost Index,success,fuel_depletion,bunkering_count,termination_reason
105,63,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
106,64,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
107,65,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
108,66,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
109,67,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
110,68,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
111,69,price_reactive,-0.39616733673496496,378307.8899633561,true,false,3,arrived
112,70,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
113,71,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
114,72,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
115,73,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
116,74,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
117,75,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
118,76,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
119,77,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
120,78,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
121,79,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
122,80,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
123,81,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
124,82,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
125,83,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
126,84,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
127,85,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
128,86,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
129,87,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
130,88,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
131,89,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
132,90,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
133,91,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
134,92,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
135,93,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
136,94,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
137,95,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
138,96,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
139,97,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
140,98,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
141,99,price_reactive,-2.0,0.0,false,true,0,fuel_depleted
