seed,episode,policy,reward,Synthetic Cost Index,success,fuel_depletion,bunkering_count,termination_reason
129,87,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
130,88,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
131,89,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
132,90,double_dqn,-0.470780036731406,532429.7861328634,true,false,1,arrived
133,91,double_dqn,0.0072067591582294635,423638.7642330031,true,false,1,arrived
134,92,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
135,93,double_dqn,0.10660584257503686,925293.981325502,true,false,4,arrived
136,94,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
137,95,double_dqn,-0.459315904610699,491918.5918420895,true,false,2,arrived
138,96,double_dqn,-1.5,463395.8318748992,true,false,1,arrived
139,97,double_dqn,-2.0,0.0,false,true,0,fuel_depleted
140,98,double_dqn,0.0,445529.3616680886,true,false,1,arrived
141,99,double_dqn,0.018796380152245742,739445.572537613,true,false,2,arrived
