Warning: truncated output (original token count: 39953)
Total output lines: 2077

iso_week,chokepoint_id,vessel_type,transit_count,year,observation_date,transit_baseline,transit_baseline_ratio
38,Bab-Al Mandab Strait,Cargo,165.0,2022,2022-09-19,177.67567567567568,0.9286583510800122
38,Bab-Al Mandab Strait,Other,114.0,2022,2022-09-19,115.78378378378379,0.984593837535014
38,Bab-Al Mandab Strait,Tanker,161.0,2022,2022-09-19,136.86486486486487,1.176342812006319
38,Cape of Good Hope,Cargo,57.0,2022,2022-09-19,61.86486486486486,0.9213630406290957
38,Cape of Good Hope,Other,195.0,2022,2022-09-19,197.64864864864865,0.9865992068918364
38,Cape of Good Hope,Tanker,80.0,2022,2022-09-19,77.35135135135135,1.03424178895877
38,Dover,Cargo,693.0,2022,2022-09-19,654.1875,1.05932932072227
38,Dover,Other,234.0,2022,2022-09-19,201.46875,1.1614704513727314
38,Dover,Tanker,426.0,2022,2022-09-19,423.53125,1.0058289677562164
38,Hormuz,Cargo,157.0,2022,2022-09-19,147.32432432432432,1.0656760227481197
38,Hormuz,Other,94.0,2022,2022-09-19,105.72972972972973,0.8890593047034765
38,Hormuz,Tanker,413.0,2022,2022-09-19,391.1081081081081,1.0559740169995162
38,Suez,Cargo,148.0,2022,2022-09-19,161.54054054054055,0.9161786849590094
38,Suez,Other,107.0,2022,2022-09-19,105.75675675675676,1.011755686174291
38,Suez,Tanker,153.0,2022,2022-09-19,124.8108108108108,1.225855348635773
38,Taiwan Strait,Cargo,706.0,2022,2022-09-19,692.1891891891892,1.0199523642185
38,Taiwan Strait,Other,261.0,2022,2022-09-19,288.27027027027026,0.905400337521095
38,Taiwan Strait,Tanker,196.0,2022,2022-09-19,218.54054054054055,0.8968587682414049
39,Bab-Al Mandab Strait,Cargo,195.0,2022,2022-09-26,177.3421052631579,1.0995696690903696
39,Bab-Al Mandab Strait,Other,117.0,2022,2022-09-26,115.73684210526316,1.010914051841746
39,Bab-Al Mandab Strait,Tanker,166.0,2022,2022-09-26,137.5,1.2072727272727273
39,Cape of Good Hope,Cargo,72.0,2022,2022-09-26,61.73684210526316,1.1662404092071612
39,Cape of Good Hope,Other,207.0,2022,2022-09-26,197.57894736842104,1.047682472029835
39,Cape of Good Hope,Tanker,75.0,2022,2022-09-26,77.42105263157895,0.9687287559483345
39,Dover,Cargo,648.0,2022,2022-09-26,655.3636363636364,0.9887640449438202
39,Dover,Other,233.0,2022,2022-09-26,202.45454545454547,1.1508756174225414
39,Dover,Tanker,434.0,2022,2022-09-26,423.6060606060606,1.0245368052078117
39,Hormuz,Cargo,115.0,2022,2022-09-26,147.57894736842104,0.779243937232525
39,Hormuz,Other,87.0,2022,2022-09-26,105.42105263157895,0.8252621068397404
39,Hormuz,Tanker,343.0,2022,2022-09-26,391.6842105263158,0.875705455522709
39,Suez,Cargo,163.0,2022,2022-09-26,161.18421052631578,1.011265306122449
39,Suez,Other,121.0,2022,2022-09-26,105.78947368421052,1.1437810945273632
39,Suez,Tanker,149.0,2022,2022-09-26,125.55263157894737,1.186753301194718
39,Taiwan Strait,Cargo,736.0,2022,2022-09-26,692.5526315789474,1.0627351141847474
39,Taiwan Strait,Other,291.0,2022,2022-09-26,287.55263157894734,1.0119886519630275
39,Taiwan Strait,Tanker,225.0,2022,2022-09-26,217.94736842105263,1.032359333494325
40,Bab-Al Mandab Strait,Cargo,162.0,2022,2022-10-03,177.7948717948718,0.9111623882319008
40,Bab-Al Mandab Strait,Other,115.0,2022,2022-10-03,115.76923076923077,0.9933554817275747
40,Bab-Al Mandab Strait,Tanker,152.0,2022,2022-10-03,138.23076923076923,1.0996104618809126
40,Cape of Good Hope,Cargo,57.0,2022,2022-10-03,62.0,0.9193548387096774
40,Cape of Good Hope,Other,204.0,2022,2022-10-03,197.82051282051282,1.0312378483473752
40,Cape of Good Hope,Tanker,62.0,2022,2022-10-03,77.35897435897436,0.8014584023864766
40,Hormuz,Cargo,154.0,2022,2022-10-03,146.74358974358975,1.0494495893762013
40,Hormuz,Other,110.0,2022,2022-10-03,104.94871794871794,1.0481309552895188
40,Hormuz,Tanker,380.0,2022,2022-10-03,390.43589743589746,0.9732711630656071
40,Suez,Cargo,168.0,2022,2022-10-03,161.23076923076923,1.0419847328244276
40,Suez,Other,107.0,2022,2022-10-03,106.17948717948718,1.0077276020284955
40,Suez,Tanker,130.0,2022,2022-10-03,126.15384615384616,1.0304878048780488
40,Taiwan Strait,Cargo,686.0,2022,2022-10-03,693.6666666666666,0.9889476213358963
40,Taiwan Strait,Other,271.0,2022,2022-10-03,287.64102564102564,0.9421465501871992
40,Taiwan Strait,Tanker,194.0,2022,2022-10-03,218.12820512820514,0.8893852121782061
41,Bab-Al Mandab Strait,Cargo,199.0,2022,2022-10-10,177.4,1.121758737316798
41,Bab-Al Mandab Strait,Other,120.0,2022,2022-10-10,115.75,1.0367170626349893
41,Bab-Al Mandab Strait,Tanker,139.0,2022,2022-10-10,138.575,1.0030669312646583
41,Cape of Good Hope,Cargo,57.0,2022,2022-10-10,61.875,0.9212121212121213
41,Cape of Good Hope,Other,176.0,2022,2022-10-10,197.975,0.8890011365071347
41,Cape of Good Hope,Tanker,78.0,2022,2022-10-10,76.975,1.0133160116921078
41,Hormuz,Cargo,171.0,2022,2022-10-10,146.925,1.1638591117917303
41,Hormuz,Other,108.0,2022,2022-10-10,105.075,1.0278372591006424
41,Hormuz,Tanker,424.0,2022,2022-10-10,390.175,1.0866918690331262
41,Suez,Cargo,160.0,2022,2022-10-10,161.4,0.9913258983890954
41,Suez,Other,98.0,2022,2022-10-10,106.2,0.9227871939736346
41,Suez,Tanker,129.0,2022,2022-10-10,126.25,1.0217821782178218
41,Taiwan Strait,Cargo,561.0,2022,2022-10-10,693.475,0.8089693211723565
41,Taiwan Strait,Other,280.0,2022,2022-10-10,287.225,0.9748455043955087
41,Taiwan Strait,Tanker,189.0,2022,2022-10-10,217.525,0.8688656476267096
42,Bab-Al Mandab Strait,Cargo,170.0,2022,2022-10-17,177.9268292682927,0.9554489376285126
42,Bab-Al Mandab Strait,Other,121.0,2022,2022-10-17,115.85365853658537,1.044421052631579
42,Bab-Al Mandab Strait,Tanker,176.0,2022,2022-10-17,138.58536585365854,1.2699753607884547
42,Cape of Good Hope,Cargo,65.0,2022,2022-10-17,61.75609756097561,1.0525276461295419
42,Cape of Good Hope,Other,199.0,2022,2022-10-17,197.4390243902439,1.007906114885732
42,Cape of Good Hope,Tanker,77.0,2022,2022-10-17,77.0,1.0
42,Dover,Cargo,659.0,2022,2022-10-17,655.1470588235294,1.0058810325476992
42,Dover,Other,233.0,2022,2022-10-17,203.35294117647058,1.1457911483945618
42,Dover,Tanker,404.0,2022,2022-10-17,423.9117647058824,0.9530285159231249
42,Hormuz,Cargo,176.0,2022,2022-10-17,147.5121951219512,1.1931216931216932
42,Hormuz,Other,109.0,2022,2022-10-17,105.14634146341463,1.0366504291347716
42,Hormuz,Tanker,449.0,2022,2022-10-17,391.0,1.1483375959079285
42,Suez,Cargo,154.0,2022,2022-10-17,161.3658536585366,0.9543530834340991
42,Suez,Other,118.0,2022,2022-10-17,106.0,1.1132075471698113
42,Suez,Tanker,165.0,2022,2022-10-17,126.3170731707317,1.3062367252365321
42,Taiwan Strait,Cargo,638.0,2022,2022-10-17,690.2439024390244,0.9243109540636042
42,Taiwan Strait,Other,248.0,2022,2022-10-17,287.0487804878049,0.8639646529016909
42,Taiwan Strait,Tanker,197.0,2022,2022-10-17,216.82926829268294,0.908548931383577
43,Bab-Al Mandab Strait,Cargo,168.0,2022,2022-10-24,177.73809523809524,0.9452109845947756
43,Bab-Al Mandab Strait,Other,148.0,2022,2022-10-24,115.97619047619048,1.2761239991788134
43,Bab-Al Mandab Strait,Tanker,157.0,2022,2022-10-24,139.47619047619048,1.1256401502219187
43,Cape of Good Hope,Cargo,55.0,2022,2022-10-24,61.833333333333336,0.889487870619946
43,Cape of Good Hope,Other,226.0,2022,2022-10-24,197.47619047619048,1.1444417651314203
43,Cape of Good Hope,Tanker,69.0,2022,2022-10-24,77.0,0.8961038961038961
43,Dover,Cargo,670.0,2022,2022-10-24,655.2571428571429,1.0224993459492457
43,Dover,Other,259.0,2022,2022-10-24,204.2,1.268364348677767
43,Dover,Tanker,415.0,2022,2022-10-24,423.34285714285716,0.9802929067962475
43,Hormuz,Cargo,161.0,2022,2022-10-24,148.1904761904762,1.086439588688946
43,Hormuz,Other,117.0,2022,2022-10-24,105.23809523809524,1.111764705882353
43,Hormuz,Tanker,447.0,2022,2022-10-24,392.3809523809524,1.1391990291262135
43,Suez,Cargo,165.0,2022,2022-10-24,161.1904761904762,1.0236336779911372
43,Suez,Other,124.0,2022,2022-10-24,106.28571428571429,1.1666666666666665
43,Suez,Tanker,131.0,2022,2022-10-24,127.23809523809524,1.029565868263473
43,Taiwan Strait,Cargo,663.0,2022,2022-10-24,689.0,0.9622641509433962
43,Taiwan Strait,Other,233.0,2022,2022-10-24,286.1190476190476,0.8143463426812018
43,Taiwan Strait,Tanker,196.0,2022,2022-10-24,216.35714285714286,0.9059095411026742
44,Bab-Al Mandab Strait,Cargo,193.0,2022,2022-10-31,177.51162790697674,1.0872527184593215
44,Bab-Al Mandab Strait,Other,141.0,2022,2022-10-31,116.72093023255815,1.2080095636580992
44,Bab-Al Mandab Strait,Tanker,174.0,2022,2022-10-31,139.88372093023256,1.2438902743142144
44,Cape of Good Hope,Cargo,55.0,2022,2022-10-31,61.674418604651166,0.8917797888386123
44,Cape of Good Hope,Other,220.0,2022,2022-10-31,198.13953488372093,1.1103286384976525
44,Cape of Good Hope,Tanker,85.0,2022,2022-10-31,76.81395348837209,1.1065697850438996
44,Dover,Cargo,629.0,2022,2022-10-31,655.6666666666666,0.9593289273004576
44,Dover,Other,192.0,2022,2022-10-31,205.72222222222223,0.9332973264920335
44,Dover,Tanker,411.0,2022,2022-10-31,423.1111111111111,0.9713760504201682
44,Hormuz,Cargo,136.0,2022,2022-10-31,148.48837209302326,0.9158966327329678
44,Hormuz,Other,89.0,2022,2022-10-31,105.51162790697674,0.8435089266034825
44,Hormuz,Tanker,337.0,2022,2022-10-31,393.6511627906977,0.8560879068943108
44,Suez,Cargo,172.0,2022,2022-10-31,161.27906976744185,1.06647440519106
44,Suez,Other,158.0,2022,2022-10-31,106.69767441860465,1.480819529206626
44,Suez,Tanker,148.0,2022,2022-10-31,127.32558139534883,1.1623744292237443
44,Taiwan Strait,Cargo,689.0,2022,2022-10-31,688.3953488372093,1.0008783487044357
44,Taiwan Strait,Other,288.0,2022,2022-10-31,284.8837209302326,1.010938775510204
44,Taiwan Strait,Tanker,207.0,2022,2022-10-31,215.88372093023256,0.9588495098567273
45,Bab-Al Mandab Strait,Cargo,175.0,2022,2022-11-07,177.86363636363637,0.9838998211091233
45,Bab-Al Mandab Strait,Other,145.0,2022,2022-11-07,117.27272727272727,1.2364341085271318
45,Bab-Al Mandab Strait,Tanker,166.0,2022,2022-11-07,140.6590909090909,1.1801583454516078
45,Cape of Good Hope,Cargo,57.0,2022,2022-11-07,61.52272727272727,0.9264868858514961
45,Cape of Good Hope,Other,187.0,2022,2022-11-07,198.63636363636363,0.9414187643020595
45,Cape of Good Hope,Tanker,73.0,2022,2022-11-07,77.0,0.948051948051948
45,Dover,Cargo,679.0,2022,2022-11-07,654.9459459459459,1.0367267775347666
45,Dover,Other,268.0,2022,2022-11-07,205.35135135135135,1.3050802842853382
45,Dover,Tanker,453.0,2022,2022-11-07,422.7837837837838,1.0714696669436807
45,Hormuz,Cargo,124.0,2022,2022-11-07,148.20454545454547,0.836681490568931
45,Hormuz,Other,101.0,2022,2022-11-07,105.13636363636364,0.9606571552096843
45,Hormuz,Tanker,373.0,2022,2022-11-07,392.3636363636364,0.95064874884152
45,Suez,Cargo,147.0,2022,2022-11-07,161.52272727272728,0.9100886449978893
45,Suez,Other,113.0,2022,2022-11-07,107.86363636363636,1.0476190476190477
45,Suez,Tanker,151.0,2022,2022-11-07,127.79545454545455,1.1815756713498133
45,Taiwan Strait,Cargo,766.0,2022,2022-11-07,688.4090909090909,1.1127104655001652
45,Taiwan Strait,Other,276.0,2022,2022-11-07,284.95454545454544,0.9685755303876217
45,Taiwan Strait,Tanker,213.0,2022,2022-11-07,215.6818181818182,0.9875658587987355
46,Bab-Al Mandab Strait,Cargo,177.0,2022,2022-11-14,177.8,0.9955005624296962
46,Bab-Al Mandab Strait,Other,120.0,2022,2022-11-14,117.88888888888889,1.0179076343072573
46,Bab-Al Mandab Strait,Tanker,142.0,2022,2022-11-14,141.22222222222223,1.0055074744295829
46,Cape of Good Hope,Cargo,62.0,2022,2022-11-14,61.422222222222224,1.0094066570188134
46,Cape of Good Hope,Other,196.0,2022,2022-11-14,198.37777777777777,0.9880138904447183
46,Cape of Good Hope,Tanker,65.0,2022,2022-11-14,76.91111111111111,0.8451314648945392
46,Dover,Cargo,706.0,2022,2022-11-14,655.578947368421,1.0769107257546564
46,Dover,Other,252.0,2022,2022-11-14,207.0,1.2173913043478262
46,Dover,Tanker,475.0,2022,2022-11-14,423.57894736842104,1.12139662027833
46,Hormuz,Cargo,128.0,2022,2022-11-14,147.66666666666666,0.8668171557562078
46,Hormuz,Other,78.0,2022,2022-11-14,105.04444444444445,0.7425428390099428
46,Hormuz,Tanker,325.0,2022,2022-11-14,391.93333333333334,0.8292226569144412
46,Suez,Cargo,143.0,2022,2022-11-14,161.2,0.8870967741935485
46,Suez,Other,96.0,2022,2022-11-14,107.97777777777777,0.8890718254784935
46,Suez,Tanker,148.0,2022,2022-11-14,128.3111111111111,1.1534464842396952
46,Taiwan Strait,Cargo,714.0,2022,2022-11-14,690.1333333333333,1.0345826893353942
46,Taiwan Strait,Other,241.0,2022,2022-11-14,284.75555555555553,0.8463399406898705
46,Taiwan Strait,Tanker,212.0,2022,2022-11-14,215.62222222222223,0.9832010718334535
47,Bab-Al Mandab Strait,Cargo,188.0,2022,2022-11-21,177.7826086956522,1.057471264367816
47,Bab-Al Mandab Strait,Other,135.0,2022,2022-11-21,117.93478260869566,1.144700460829493
47,Bab-Al Mandab Strait,Tanker,169.0,202…9953 tokens truncated…,210.4848484848485,0.9881946443996544
23,Dover,Tanker,488.0,2023,2023-06-05,442.6818181818182,1.1023719067666085
23,Hormuz,Cargo,185.0,2023,2023-06-05,146.43243243243242,1.2633813215208565
23,Hormuz,Other,134.0,2023,2023-06-05,101.04054054054055,1.326200347733048
23,Hormuz,Tanker,425.0,2023,2023-06-05,375.02702702702703,1.1332516575381955
23,Suez,Cargo,169.0,2023,2023-06-05,161.36486486486487,1.0473159701867516
23,Suez,Other,102.0,2023,2023-06-05,112.87837837837837,0.9036274392433856
23,Suez,Tanker,167.0,2023,2023-06-05,140.7972972972973,1.1861023130818698
23,Taiwan Strait,Cargo,798.0,2023,2023-06-05,706.7567567567568,1.1291013384321222
23,Taiwan Strait,Other,305.0,2023,2023-06-05,286.6081081081081,1.0641708708567117
23,Taiwan Strait,Tanker,223.0,2023,2023-06-05,216.90540540540542,1.0280979378231885
24,Bab-Al Mandab Strait,Cargo,214.0,2023,2023-06-12,179.88,1.1896820102290415
24,Bab-Al Mandab Strait,Other,123.0,2023,2023-06-12,123.46666666666667,0.9962203023758099
24,Bab-Al Mandab Strait,Tanker,162.0,2023,2023-06-12,152.88,1.0596546310832025
24,Cape of Good Hope,Cargo,53.0,2023,2023-06-12,63.6,0.8333333333333333
24,Cape of Good Hope,Other,220.0,2023,2023-06-12,202.58666666666667,1.0859549822298276
24,Cape of Good Hope,Tanker,61.0,2023,2023-06-12,74.88,0.8146367521367522
24,Dover,Cargo,644.0,2023,2023-06-12,656.8955223880597,0.9803689902753795
24,Dover,Other,217.0,2023,2023-06-12,210.44776119402985,1.0311347517730496
24,Dover,Tanker,470.0,2023,2023-06-12,443.35820895522386,1.0600908937889244
24,Hormuz,Cargo,171.0,2023,2023-06-12,146.94666666666666,1.1636875056709919
24,Hormuz,Other,102.0,2023,2023-06-12,101.48,1.0051241623965312
24,Hormuz,Tanker,365.0,2023,2023-06-12,375.6933333333333,0.9715370692408702
24,Suez,Cargo,144.0,2023,2023-06-12,161.46666666666667,0.8918249380677126
24,Suez,Other,125.0,2023,2023-06-12,112.73333333333333,1.1088113542282674
24,Suez,Tanker,169.0,2023,2023-06-12,141.14666666666668,1.1973361042886832
24,Taiwan Strait,Cargo,794.0,2023,2023-06-12,707.9733333333334,1.1215111680289276
24,Taiwan Strait,Other,289.0,2023,2023-06-12,286.85333333333335,1.007483499116854
24,Taiwan Strait,Tanker,202.0,2023,2023-06-12,216.98666666666668,0.9309327762074474
25,Bab-Al Mandab Strait,Cargo,199.0,2023,2023-06-19,180.32894736842104,1.103538854432689
25,Bab-Al Mandab Strait,Other,129.0,2023,2023-06-19,123.46052631578948,1.0448683789832676
25,Bab-Al Mandab Strait,Tanker,203.0,2023,2023-06-19,153.0,1.326797385620915
25,Cape of Good Hope,Cargo,81.0,2023,2023-06-19,63.46052631578947,1.2763839933651255
25,Cape of Good Hope,Other,257.0,2023,2023-06-19,202.81578947368422,1.2671597249253925
25,Cape of Good Hope,Tanker,86.0,2023,2023-06-19,74.69736842105263,1.1513123128412894
25,Dover,Cargo,653.0,2023,2023-06-19,656.7058823529412,0.9943568613400214
25,Dover,Other,195.0,2023,2023-06-19,210.5441176470588,0.9261716840120138
25,Dover,Tanker,433.0,2023,2023-06-19,443.75,0.9757746478873239
25,Hormuz,Cargo,209.0,2023,2023-06-19,147.26315789473685,1.419228020014296
25,Hormuz,Other,119.0,2023,2023-06-19,101.48684210526316,1.1725657980033708
25,Hormuz,Tanker,431.0,2023,2023-06-19,375.55263157894734,1.1476420713334736
25,Suez,Cargo,181.0,2023,2023-06-19,161.23684210526315,1.122572221315489
25,Suez,Other,133.0,2023,2023-06-19,112.89473684210526,1.1780885780885781
25,Suez,Tanker,161.0,2023,2023-06-19,141.51315789473685,1.1377033937703394
25,Taiwan Strait,Cargo,738.0,2023,2023-06-19,709.1052631578947,1.040748162992652
25,Taiwan Strait,Other,296.0,2023,2023-06-19,286.88157894736844,1.0317846167958538
25,Taiwan Strait,Tanker,213.0,2023,2023-06-19,216.78947368421052,0.9825200291332848
26,Bab-Al Mandab Strait,Cargo,196.0,2023,2023-06-26,180.57142857142858,1.0854430379746836
26,Bab-Al Mandab Strait,Other,139.0,2023,2023-06-26,123.53246753246754,1.1252102607232968
26,Bab-Al Mandab Strait,Tanker,181.0,2023,2023-06-26,153.64935064935065,1.17800693094413
26,Cape of Good Hope,Cargo,73.0,2023,2023-06-26,63.688311688311686,1.1462071778140295
26,Cape of Good Hope,Other,208.0,2023,2023-06-26,203.5194805194805,1.0220151872886223
26,Cape of Good Hope,Tanker,69.0,2023,2023-06-26,74.84415584415585,0.9219156689224361
26,Dover,Cargo,662.0,2023,2023-06-26,656.6521739130435,1.0081440773356287
26,Dover,Other,194.0,2023,2023-06-26,210.31884057971016,0.9224090407938258
26,Dover,Tanker,415.0,2023,2023-06-26,443.59420289855075,0.9355397281756404
26,Hormuz,Cargo,190.0,2023,2023-06-26,148.06493506493507,1.2832207701078853
26,Hormuz,Other,109.0,2023,2023-06-26,101.71428571428571,1.0716292134831462
26,Hormuz,Tanker,410.0,2023,2023-06-26,376.27272727272725,1.0896351775791255
26,Suez,Cargo,175.0,2023,2023-06-26,161.4935064935065,1.0836349014877362
26,Suez,Other,118.0,2023,2023-06-26,113.15584415584415,1.0428095948582579
26,Suez,Tanker,170.0,2023,2023-06-26,141.76623376623377,1.1991572004397215
26,Taiwan Strait,Cargo,773.0,2023,2023-06-26,709.4805194805194,1.0895295625114407
26,Taiwan Strait,Other,288.0,2023,2023-06-26,287.0,1.0034843205574913
26,Taiwan Strait,Tanker,209.0,2023,2023-06-26,216.74025974025975,0.9642878542752711
27,Bab-Al Mandab Strait,Cargo,204.0,2023,2023-07-03,180.76923076923077,1.1285106382978722
27,Bab-Al Mandab Strait,Other,112.0,2023,2023-07-03,123.73076923076923,0.9051911718992851
27,Bab-Al Mandab Strait,Tanker,179.0,2023,2023-07-03,154.0,1.1623376623376624
27,Cape of Good Hope,Cargo,62.0,2023,2023-07-03,63.80769230769231,0.97166968053044
27,Cape of Good Hope,Other,208.0,2023,2023-07-03,203.57692307692307,1.0217268089930096
27,Cape of Good Hope,Tanker,68.0,2023,2023-07-03,74.76923076923077,0.9094650205761317
27,Dover,Cargo,663.0,2023,2023-07-03,656.7285714285714,1.0095494985969415
27,Dover,Other,199.0,2023,2023-07-03,210.0857142857143,0.9472324221406229
27,Dover,Tanker,422.0,2023,2023-07-03,443.1857142857143,0.9521967572446249
27,Hormuz,Cargo,188.0,2023,2023-07-03,148.60256410256412,1.2651194892589077
27,Hormuz,Other,105.0,2023,2023-07-03,101.8076923076923,1.0313562523611637
27,Hormuz,Tanker,453.0,2023,2023-07-03,376.70512820512823,1.2025320763706904
27,Suez,Cargo,157.0,2023,2023-07-03,161.66666666666666,0.9711340206185568
27,Suez,Other,98.0,2023,2023-07-03,113.21794871794872,0.8655871362246631
27,Suez,Tanker,145.0,2023,2023-07-03,142.12820512820514,1.0202056648024536
27,Taiwan Strait,Cargo,768.0,2023,2023-07-03,710.2948717948718,1.0812410880277241
27,Taiwan Strait,Other,284.0,2023,2023-07-03,287.0128205128205,0.9895028364675929
27,Taiwan Strait,Tanker,200.0,2023,2023-07-03,216.64102564102564,0.9231861758788023
28,Bab-Al Mandab Strait,Cargo,197.0,2023,2023-07-10,181.0632911392405,1.0880173378076063
28,Bab-Al Mandab Strait,Other,106.0,2023,2023-07-10,123.58227848101266,0.8577281573286899
28,Bab-Al Mandab Strait,Tanker,181.0,2023,2023-07-10,154.31645569620252,1.172914445082438
28,Cape of Good Hope,Cargo,69.0,2023,2023-07-10,63.78481012658228,1.0817622544155587
28,Cape of Good Hope,Other,261.0,2023,2023-07-10,203.63291139240508,1.281718157518493
28,Cape of Good Hope,Tanker,71.0,2023,2023-07-10,74.68354430379746,0.950677966101695
28,Dover,Cargo,648.0,2023,2023-07-10,656.8169014084507,0.9865763177081099
28,Dover,Other,197.0,2023,2023-07-10,209.92957746478874,0.938409929553841
28,Dover,Tanker,478.0,2023,2023-07-10,442.88732394366195,1.0792812847829545
28,Hormuz,Cargo,175.0,2023,2023-07-10,149.1012658227848,1.1736989557687412
28,Hormuz,Other,94.0,2023,2023-07-10,101.84810126582279,0.9229430773054934
28,Hormuz,Tanker,408.0,2023,2023-07-10,377.67088607594934,1.080305671001475
28,Suez,Cargo,179.0,2023,2023-07-10,161.60759493670886,1.1076212109344403
28,Suez,Other,102.0,2023,2023-07-10,113.0253164556962,0.902452682271251
28,Suez,Tanker,164.0,2023,2023-07-10,142.16455696202533,1.1535927343958685
28,Taiwan Strait,Cargo,813.0,2023,2023-07-10,711.0253164556962,1.1434192020793648
28,Taiwan Strait,Other,321.0,2023,2023-07-10,286.9746835443038,1.1185655683472278
28,Taiwan Strait,Tanker,211.0,2023,2023-07-10,216.43037974683546,0.9749093461223535
29,Bab-Al Mandab Strait,Cargo,205.0,2023,2023-07-17,181.2625,1.1309564857596028
29,Bab-Al Mandab Strait,Other,109.0,2023,2023-07-17,123.3625,0.8835748302766238
29,Bab-Al Mandab Strait,Tanker,177.0,2023,2023-07-17,154.65,1.1445198836081474
29,Cape of Good Hope,Cargo,77.0,2023,2023-07-17,63.85,1.205951448707909
29,Cape of Good Hope,Other,248.0,2023,2023-07-17,204.35,1.213604110594568
29,Cape of Good Hope,Tanker,84.0,2023,2023-07-17,74.6375,1.1254396248534584
29,Dover,Cargo,654.0,2023,2023-07-17,656.6944444444445,0.9958969586734909
29,Dover,Other,179.0,2023,2023-07-17,209.75,0.8533969010727056
29,Dover,Tanker,425.0,2023,2023-07-17,443.375,0.9585565266422329
29,Hormuz,Cargo,176.0,2023,2023-07-17,149.425,1.177848418939267
29,Hormuz,Other,95.0,2023,2023-07-17,101.75,0.9336609336609336
29,Hormuz,Tanker,407.0,2023,2023-07-17,378.05,1.0765771723317021
29,Suez,Cargo,158.0,2023,2023-07-17,161.825,0.9763633554765951
29,Suez,Other,102.0,2023,2023-07-17,112.8875,0.9035544236518658
29,Suez,Tanker,177.0,2023,2023-07-17,142.4375,1.2426502852128127
29,Taiwan Strait,Cargo,754.0,2023,2023-07-17,712.3,1.0585427488417802
29,Taiwan Strait,Other,337.0,2023,2023-07-17,287.4,1.1725817675713293
29,Taiwan Strait,Tanker,221.0,2023,2023-07-17,216.3625,1.0214339361026055
30,Bab-Al Mandab Strait,Cargo,201.0,2023,2023-07-24,181.55555555555554,1.1070991432068544
30,Bab-Al Mandab Strait,Other,107.0,2023,2023-07-24,123.18518518518519,0.8686109440769693
30,Bab-Al Mandab Strait,Tanker,180.0,2023,2023-07-24,154.92592592592592,1.1618455653836959
30,Cape of Good Hope,Cargo,66.0,2023,2023-07-24,64.01234567901234,1.0310511089681775
30,Cape of Good Hope,Other,230.0,2023,2023-07-24,204.88888888888889,1.1225596529284165
30,Cape of Good Hope,Tanker,70.0,2023,2023-07-24,74.75308641975309,0.9364161849710982
30,Dover,Cargo,673.0,2023,2023-07-24,656.6575342465753,1.024887349799733
30,Dover,Other,188.0,2023,2023-07-24,209.32876712328766,0.8981087625155422
30,Dover,Tanker,476.0,2023,2023-07-24,443.1232876712329,1.074193149499196
30,Hormuz,Cargo,141.0,2023,2023-07-24,149.7530864197531,0.9415498763396537
30,Hormuz,Other,88.0,2023,2023-07-24,101.66666666666667,0.8655737704918033
30,Hormuz,Tanker,370.0,2023,2023-07-24,378.4074074074074,0.9777821278261721
30,Suez,Cargo,172.0,2023,2023-07-24,161.77777777777777,1.0631868131868132
30,Suez,Other,94.0,2023,2023-07-24,112.75308641975309,0.8336800613161064
30,Suez,Tanker,144.0,2023,2023-07-24,142.8641975308642,1.0079502246802627
30,Taiwan Strait,Cargo,656.0,2023,2023-07-24,712.8148148148148,0.9202951262600021
30,Taiwan Strait,Other,297.0,2023,2023-07-24,288.01234567901236,1.0312057953619957
30,Taiwan Strait,Tanker,222.0,2023,2023-07-24,216.41975308641975,1.0257843696520252
31,Bab-Al Mandab Strait,Cargo,200.0,2023,2023-07-31,181.79268292682926,1.100154289930905
31,Bab-Al Mandab Strait,Other,117.0,2023,2023-07-31,122.98780487804878,0.9513138324243927
31,Bab-Al Mandab Strait,Tanker,177.0,2023,2023-07-31,155.23170731707316,1.1402309686542542
31,Cape of Good Hope,Cargo,73.0,2023,2023-07-31,64.03658536585365,1.1399733384117312
31,Cape of Good Hope,Other,277.0,2023,2023-07-31,205.1951219512195,1.349934624985142
31,Cape of Good Hope,Tanker,82.0,2023,2023-07-31,74.6951219512195,1.0977959183673471
31,Dover,Cargo,654.0,2023,2023-07-31,656.8783783783783,0.9956180954144295
31,Dover,Other,205.0,2023,2023-07-31,209.04054054054055,0.9806710194582714
31,Dover,Tanker,412.0,2023,2023-07-31,443.56756756756755,0.9288325615403363
31,Hormuz,Cargo,180.0,2023,2023-07-31,149.64634146341464,1.2028359546899192
31,Hormuz,Other,106.0,2023,2023-07-31,101.5,1.0443349753694582
31,Hormuz,Tanker,450.0,2023,2023-07-31,378.3048780487805,1.189516778956191
31,Suez,Cargo,161.0,2023,2023-07-31,161.90243902439025,0.9944260319373305
31,Suez,Other,105.0,2023,2023-07-31,112.52439024390245,0.9331310285033054
31,Suez,Tanker,138.0,2023,2023-07-31,142.8780487804878,0.9658586548310003
31,Taiwan Strait,Cargo,794.0,2023,2023-07-31,712.1219512195122,1.114977566188307
31,Taiwan Strait,Other,454.0,2023,2023-07-31,288.1219512195122,1.5757216625751291
31,Taiwan Strait,Tanker,265.0,2023,2023-07-31,216.4878048780488,1.2240874267688147
